id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Atypical_NKT_cells|Atypical_NKT_cells	Atypical_NKT_cells|CD8+_CD73+_regulatory_T_cells	Atypical_NKT_cells|CD8+_NK-like_TEMRA_cells	Atypical_NKT_cells|CD8+_NK-like_early_effector_T_cells	Atypical_NKT_cells|CD8+_TEMRA_cells	Atypical_NKT_cells|CD8+_central_memory_T_cells	Atypical_NKT_cells|CD8+_cycling_effector_T_cells	Atypical_NKT_cells|CD8+_effector_memory_T_cells_1	Atypical_NKT_cells|CD8+_effector_memory_T_cells_2	Atypical_NKT_cells|CD8+_naive_T_cells	Atypical_NKT_cells|Gamma_Delta_T_cells	Atypical_NKT_cells|MAIT_cells	CD8+_CD73+_regulatory_T_cells|Atypical_NKT_cells	CD8+_CD73+_regulatory_T_cells|CD8+_CD73+_regulatory_T_cells	CD8+_CD73+_regulatory_T_cells|CD8+_NK-like_TEMRA_cells	CD8+_CD73+_regulatory_T_cells|CD8+_NK-like_early_effector_T_cells	CD8+_CD73+_regulatory_T_cells|CD8+_TEMRA_cells	CD8+_CD73+_regulatory_T_cells|CD8+_central_memory_T_cells	CD8+_CD73+_regulatory_T_cells|CD8+_cycling_effector_T_cells	CD8+_CD73+_regulatory_T_cells|CD8+_effector_memory_T_cells_1	CD8+_CD73+_regulatory_T_cells|CD8+_effector_memory_T_cells_2	CD8+_CD73+_regulatory_T_cells|CD8+_naive_T_cells	CD8+_CD73+_regulatory_T_cells|Gamma_Delta_T_cells	CD8+_CD73+_regulatory_T_cells|MAIT_cells	CD8+_NK-like_TEMRA_cells|Atypical_NKT_cells	CD8+_NK-like_TEMRA_cells|CD8+_CD73+_regulatory_T_cells	CD8+_NK-like_TEMRA_cells|CD8+_NK-like_TEMRA_cells	CD8+_NK-like_TEMRA_cells|CD8+_NK-like_early_effector_T_cells	CD8+_NK-like_TEMRA_cells|CD8+_TEMRA_cells	CD8+_NK-like_TEMRA_cells|CD8+_central_memory_T_cells	CD8+_NK-like_TEMRA_cells|CD8+_cycling_effector_T_cells	CD8+_NK-like_TEMRA_cells|CD8+_effector_memory_T_cells_1	CD8+_NK-like_TEMRA_cells|CD8+_effector_memory_T_cells_2	CD8+_NK-like_TEMRA_cells|CD8+_naive_T_cells	CD8+_NK-like_TEMRA_cells|Gamma_Delta_T_cells	CD8+_NK-like_TEMRA_cells|MAIT_cells	CD8+_NK-like_early_effector_T_cells|Atypical_NKT_cells	CD8+_NK-like_early_effector_T_cells|CD8+_CD73+_regulatory_T_cells	CD8+_NK-like_early_effector_T_cells|CD8+_NK-like_TEMRA_cells	CD8+_NK-like_early_effector_T_cells|CD8+_NK-like_early_effector_T_cells	CD8+_NK-like_early_effector_T_cells|CD8+_TEMRA_cells	CD8+_NK-like_early_effector_T_cells|CD8+_central_memory_T_cells	CD8+_NK-like_early_effector_T_cells|CD8+_cycling_effector_T_cells	CD8+_NK-like_early_effector_T_cells|CD8+_effector_memory_T_cells_1	CD8+_NK-like_early_effector_T_cells|CD8+_effector_memory_T_cells_2	CD8+_NK-like_early_effector_T_cells|CD8+_naive_T_cells	CD8+_NK-like_early_effector_T_cells|Gamma_Delta_T_cells	CD8+_NK-like_early_effector_T_cells|MAIT_cells	CD8+_TEMRA_cells|Atypical_NKT_cells	CD8+_TEMRA_cells|CD8+_CD73+_regulatory_T_cells	CD8+_TEMRA_cells|CD8+_NK-like_TEMRA_cells	CD8+_TEMRA_cells|CD8+_NK-like_early_effector_T_cells	CD8+_TEMRA_cells|CD8+_TEMRA_cells	CD8+_TEMRA_cells|CD8+_central_memory_T_cells	CD8+_TEMRA_cells|CD8+_cycling_effector_T_cells	CD8+_TEMRA_cells|CD8+_effector_memory_T_cells_1	CD8+_TEMRA_cells|CD8+_effector_memory_T_cells_2	CD8+_TEMRA_cells|CD8+_naive_T_cells	CD8+_TEMRA_cells|Gamma_Delta_T_cells	CD8+_TEMRA_cells|MAIT_cells	CD8+_central_memory_T_cells|Atypical_NKT_cells	CD8+_central_memory_T_cells|CD8+_CD73+_regulatory_T_cells	CD8+_central_memory_T_cells|CD8+_NK-like_TEMRA_cells	CD8+_central_memory_T_cells|CD8+_NK-like_early_effector_T_cells	CD8+_central_memory_T_cells|CD8+_TEMRA_cells	CD8+_central_memory_T_cells|CD8+_central_memory_T_cells	CD8+_central_memory_T_cells|CD8+_cycling_effector_T_cells	CD8+_central_memory_T_cells|CD8+_effector_memory_T_cells_1	CD8+_central_memory_T_cells|CD8+_effector_memory_T_cells_2	CD8+_central_memory_T_cells|CD8+_naive_T_cells	CD8+_central_memory_T_cells|Gamma_Delta_T_cells	CD8+_central_memory_T_cells|MAIT_cells	CD8+_cycling_effector_T_cells|Atypical_NKT_cells	CD8+_cycling_effector_T_cells|CD8+_CD73+_regulatory_T_cells	CD8+_cycling_effector_T_cells|CD8+_NK-like_TEMRA_cells	CD8+_cycling_effector_T_cells|CD8+_NK-like_early_effector_T_cells	CD8+_cycling_effector_T_cells|CD8+_TEMRA_cells	CD8+_cycling_effector_T_cells|CD8+_central_memory_T_cells	CD8+_cycling_effector_T_cells|CD8+_cycling_effector_T_cells	CD8+_cycling_effector_T_cells|CD8+_effector_memory_T_cells_1	CD8+_cycling_effector_T_cells|CD8+_effector_memory_T_cells_2	CD8+_cycling_effector_T_cells|CD8+_naive_T_cells	CD8+_cycling_effector_T_cells|Gamma_Delta_T_cells	CD8+_cycling_effector_T_cells|MAIT_cells	CD8+_effector_memory_T_cells_1|Atypical_NKT_cells	CD8+_effector_memory_T_cells_1|CD8+_CD73+_regulatory_T_cells	CD8+_effector_memory_T_cells_1|CD8+_NK-like_TEMRA_cells	CD8+_effector_memory_T_cells_1|CD8+_NK-like_early_effector_T_cells	CD8+_effector_memory_T_cells_1|CD8+_TEMRA_cells	CD8+_effector_memory_T_cells_1|CD8+_central_memory_T_cells	CD8+_effector_memory_T_cells_1|CD8+_cycling_effector_T_cells	CD8+_effector_memory_T_cells_1|CD8+_effector_memory_T_cells_1	CD8+_effector_memory_T_cells_1|CD8+_effector_memory_T_cells_2	CD8+_effector_memory_T_cells_1|CD8+_naive_T_cells	CD8+_effector_memory_T_cells_1|Gamma_Delta_T_cells	CD8+_effector_memory_T_cells_1|MAIT_cells	CD8+_effector_memory_T_cells_2|Atypical_NKT_cells	CD8+_effector_memory_T_cells_2|CD8+_CD73+_regulatory_T_cells	CD8+_effector_memory_T_cells_2|CD8+_NK-like_TEMRA_cells	CD8+_effector_memory_T_cells_2|CD8+_NK-like_early_effector_T_cells	CD8+_effector_memory_T_cells_2|CD8+_TEMRA_cells	CD8+_effector_memory_T_cells_2|CD8+_central_memory_T_cells	CD8+_effector_memory_T_cells_2|CD8+_cycling_effector_T_cells	CD8+_effector_memory_T_cells_2|CD8+_effector_memory_T_cells_1	CD8+_effector_memory_T_cells_2|CD8+_effector_memory_T_cells_2	CD8+_effector_memory_T_cells_2|CD8+_naive_T_cells	CD8+_effector_memory_T_cells_2|Gamma_Delta_T_cells	CD8+_effector_memory_T_cells_2|MAIT_cells	CD8+_naive_T_cells|Atypical_NKT_cells	CD8+_naive_T_cells|CD8+_CD73+_regulatory_T_cells	CD8+_naive_T_cells|CD8+_NK-like_TEMRA_cells	CD8+_naive_T_cells|CD8+_NK-like_early_effector_T_cells	CD8+_naive_T_cells|CD8+_TEMRA_cells	CD8+_naive_T_cells|CD8+_central_memory_T_cells	CD8+_naive_T_cells|CD8+_cycling_effector_T_cells	CD8+_naive_T_cells|CD8+_effector_memory_T_cells_1	CD8+_naive_T_cells|CD8+_effector_memory_T_cells_2	CD8+_naive_T_cells|CD8+_naive_T_cells	CD8+_naive_T_cells|Gamma_Delta_T_cells	CD8+_naive_T_cells|MAIT_cells	Gamma_Delta_T_cells|Atypical_NKT_cells	Gamma_Delta_T_cells|CD8+_CD73+_regulatory_T_cells	Gamma_Delta_T_cells|CD8+_NK-like_TEMRA_cells	Gamma_Delta_T_cells|CD8+_NK-like_early_effector_T_cells	Gamma_Delta_T_cells|CD8+_TEMRA_cells	Gamma_Delta_T_cells|CD8+_central_memory_T_cells	Gamma_Delta_T_cells|CD8+_cycling_effector_T_cells	Gamma_Delta_T_cells|CD8+_effector_memory_T_cells_1	Gamma_Delta_T_cells|CD8+_effector_memory_T_cells_2	Gamma_Delta_T_cells|CD8+_naive_T_cells	Gamma_Delta_T_cells|Gamma_Delta_T_cells	Gamma_Delta_T_cells|MAIT_cells	MAIT_cells|Atypical_NKT_cells	MAIT_cells|CD8+_CD73+_regulatory_T_cells	MAIT_cells|CD8+_NK-like_TEMRA_cells	MAIT_cells|CD8+_NK-like_early_effector_T_cells	MAIT_cells|CD8+_TEMRA_cells	MAIT_cells|CD8+_central_memory_T_cells	MAIT_cells|CD8+_cycling_effector_T_cells	MAIT_cells|CD8+_effector_memory_T_cells_1	MAIT_cells|CD8+_effector_memory_T_cells_2	MAIT_cells|CD8+_naive_T_cells	MAIT_cells|Gamma_Delta_T_cells	MAIT_cells|MAIT_cells
CPI-SC0FBFA176B	COL11A1_a2b1 complex	simple:P12107	complex:a2b1 complex	COL11A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC08D8A859F	COL6A1_a2b1 complex	simple:P12109	complex:a2b1 complex	COL6A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC02392F4AF	COL4A1_a2b1 complex	simple:P02462	complex:a2b1 complex	COL4A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC004A436C5	COL12A1_a1b1 complex	simple:Q99715	complex:a1b1 complex	COL12A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC09C06C70F	COL21A1_a1b1 complex	simple:Q96P44	complex:a1b1 complex	COL21A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0EACF2D60	COL26A1_a1b1 complex	simple:Q96A83	complex:a1b1 complex	COL26A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC091173D82	COL4A4_a1b1 complex	simple:P53420	complex:a1b1 complex	COL4A4		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC07FB88720	COL4A3_a1b1 complex	simple:Q01955	complex:a1b1 complex	COL4A3		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC035953E6B	COL7A1_a1b1 complex	simple:Q02388	complex:a1b1 complex	COL7A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC01115AAD1	COL10A1_a1b1 complex	simple:Q03692	complex:a1b1 complex	COL10A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0BD4C290F	COL14A1_a1b1 complex	simple:Q05707	complex:a1b1 complex	COL14A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC053BBE2B1	COL16A1_a1b1 complex	simple:Q07092	complex:a1b1 complex	COL16A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0DA5EFA18	COL4A6_a1b1 complex	simple:Q14031	complex:a1b1 complex	COL4A6		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0F778DC8E	COL9A3_a1b1 complex	simple:Q14050	complex:a1b1 complex	COL9A3		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0F590482E	COL9A2_a1b1 complex	simple:Q14055	complex:a1b1 complex	COL9A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0BA41B0D3	COL19A1_a1b1 complex	simple:Q14993	complex:a1b1 complex	COL19A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC090DB3159	COL24A1_a1b1 complex	simple:Q17RW2	complex:a1b1 complex	COL24A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0FF018913	COL28A1_a1b1 complex	simple:Q2UY09	complex:a1b1 complex	COL28A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC08BF895FC	COL13A1_a1b1 complex	simple:Q5TAT6	complex:a1b1 complex	COL13A1		False	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0D7F33CFB	COL27A1_a1b1 complex	simple:Q8IZC6	complex:a1b1 complex	COL27A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC040B3EFBC	COL22A1_a1b1 complex	simple:Q8NFW1	complex:a1b1 complex	COL22A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0F8D27FBC	COL15A1_a1b1 complex	simple:P39059	complex:a1b1 complex	COL15A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0F73E9099	COL1A1_a1b1 complex	simple:P02452	complex:a1b1 complex	COL1A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC03D71E025	COL7A1_a11b1 complex	simple:Q02388	complex:a11b1 complex	COL7A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0B808E56A	COL6A6_a1b1 complex	simple:A6NMZ7	complex:a1b1 complex	COL6A6		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0CFF5E19D	FN1_a11b1 complex	simple:P02751	complex:a11b1 complex	FN1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0A0532ADC	COL4A1_a11b1 complex	simple:P02462	complex:a11b1 complex	COL4A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0A8902C85	COL3A1_a11b1 complex	simple:P02461	complex:a11b1 complex	COL3A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0CF621D48	COL2A1_a11b1 complex	simple:P02458	complex:a11b1 complex	COL2A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0F7E26271	COL1A1_a11b1 complex	simple:P02452	complex:a11b1 complex	COL1A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC05CE52A12	COL6A5_a11b1 complex	simple:A8TX70	complex:a11b1 complex	COL6A5		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC07E0348EF	COL6A6_a11b1 complex	simple:A6NMZ7	complex:a11b1 complex	COL6A6		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC06B4C6DD5	COL17A1_a10b1 complex	simple:Q9UMD9	complex:a10b1 complex	COL17A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0BF16A11C	COL20A1_a10b1 complex	simple:Q9P218	complex:a10b1 complex	COL20A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC02131C05A	COL12A1_a10b1 complex	simple:Q99715	complex:a10b1 complex	COL12A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC08938BB1C	COL21A1_a10b1 complex	simple:Q96P44	complex:a10b1 complex	COL21A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0147A8A42	COL26A1_a10b1 complex	simple:Q96A83	complex:a10b1 complex	COL26A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0BA1D5E00	COL22A1_a10b1 complex	simple:Q8NFW1	complex:a10b1 complex	COL22A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0C9CBDD21	COL27A1_a10b1 complex	simple:Q8IZC6	complex:a10b1 complex	COL27A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0725E3A76	COL13A1_a10b1 complex	simple:Q5TAT6	complex:a10b1 complex	COL13A1		False	False	False	curated	True	1.549																																																																																																																																																
CPI-SC05D8C0EF5	COL28A1_a10b1 complex	simple:Q2UY09	complex:a10b1 complex	COL28A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC090311934	COL24A1_a10b1 complex	simple:Q17RW2	complex:a10b1 complex	COL24A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0F8101D41	COL8A1_a10b1 complex	simple:P27658	complex:a10b1 complex	COL8A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC087556B01	COL4A5_a10b1 complex	simple:P29400	complex:a10b1 complex	COL4A5		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC08E75294D	COL15A1_a10b1 complex	simple:P39059	complex:a10b1 complex	COL15A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0017F527E	COL18A1_a10b1 complex	simple:P39060	complex:a10b1 complex	COL18A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC00C0800EB	COL4A4_a10b1 complex	simple:P53420	complex:a10b1 complex	COL4A4		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0A3F146C2	COL4A3_a10b1 complex	simple:Q01955	complex:a10b1 complex	COL4A3		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0DF641DAA	COL5A2_a11b1 complex	simple:P05997	complex:a11b1 complex	COL5A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC008F4294F	COL7A1_a10b1 complex	simple:Q02388	complex:a10b1 complex	COL7A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC015980AEB	COL14A1_a10b1 complex	simple:Q05707	complex:a10b1 complex	COL14A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0F94B2CF9	COL16A1_a10b1 complex	simple:Q07092	complex:a10b1 complex	COL16A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC05565E8CE	COL4A6_a10b1 complex	simple:Q14031	complex:a10b1 complex	COL4A6		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0517A327B	COL9A3_a10b1 complex	simple:Q14050	complex:a10b1 complex	COL9A3		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC067EE23E1	COL9A2_a10b1 complex	simple:Q14055	complex:a10b1 complex	COL9A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC09DFB2ACA	COL19A1_a10b1 complex	simple:Q14993	complex:a10b1 complex	COL19A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0A199B69E	COL10A1_a10b1 complex	simple:Q03692	complex:a10b1 complex	COL10A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0681D30FE	COL1A2_a11b1 complex	simple:P08123	complex:a11b1 complex	COL1A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC02017BE74	COL4A2_a11b1 complex	simple:P08572	complex:a11b1 complex	COL4A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0861656EC	COL11A1_a11b1 complex	simple:P12107	complex:a11b1 complex	COL11A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0B066E03C	COL4A6_a11b1 complex	simple:Q14031	complex:a11b1 complex	COL4A6		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0B4BD965C	COL9A3_a11b1 complex	simple:Q14050	complex:a11b1 complex	COL9A3		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0247E9ADB	COL9A2_a11b1 complex	simple:Q14055	complex:a11b1 complex	COL9A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0035F0B0F	COL19A1_a11b1 complex	simple:Q14993	complex:a11b1 complex	COL19A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC06ACCFA52	COL24A1_a11b1 complex	simple:Q17RW2	complex:a11b1 complex	COL24A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC069F9E62C	COL28A1_a11b1 complex	simple:Q2UY09	complex:a11b1 complex	COL28A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0014D5A6E	COL16A1_a11b1 complex	simple:Q07092	complex:a11b1 complex	COL16A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0D2BDC009	COL13A1_a11b1 complex	simple:Q5TAT6	complex:a11b1 complex	COL13A1		False	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0BCD683D4	COL22A1_a11b1 complex	simple:Q8NFW1	complex:a11b1 complex	COL22A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC041215790	COL26A1_a11b1 complex	simple:Q96A83	complex:a11b1 complex	COL26A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC037C3901A	COL21A1_a11b1 complex	simple:Q96P44	complex:a11b1 complex	COL21A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC05B2AA866	COL12A1_a11b1 complex	simple:Q99715	complex:a11b1 complex	COL12A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC051B1E9C4	COL20A1_a11b1 complex	simple:Q9P218	complex:a11b1 complex	COL20A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0247375A7	COL17A1_a11b1 complex	simple:Q9UMD9	complex:a11b1 complex	COL17A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC05F111D21	COL27A1_a11b1 complex	simple:Q8IZC6	complex:a11b1 complex	COL27A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC089D4762F	COL6A5_a1b1 complex	simple:A8TX70	complex:a1b1 complex	COL6A5		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC060984F83	COL14A1_a11b1 complex	simple:Q05707	complex:a11b1 complex	COL14A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0814068D9	COL6A2_a2b1 complex	simple:P12110	complex:a2b1 complex	COL6A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC04085F9F9	COL6A1_a11b1 complex	simple:P12109	complex:a11b1 complex	COL6A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0A54B5323	COL6A2_a11b1 complex	simple:P12110	complex:a11b1 complex	COL6A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0ECFACED2	COL6A3_a11b1 complex	simple:P12111	complex:a11b1 complex	COL6A3		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0CA323AE3	COL11A2_a11b1 complex	simple:P13942	complex:a11b1 complex	COL11A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0CBC30AB7	COL9A1_a11b1 complex	simple:P20849	complex:a11b1 complex	COL9A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0092846B0	COL5A1_a11b1 complex	simple:P20908	complex:a11b1 complex	COL5A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0DF986F22	COL10A1_a11b1 complex	simple:Q03692	complex:a11b1 complex	COL10A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC08AF9CA91	COL8A2_a11b1 complex	simple:P25067	complex:a11b1 complex	COL8A2		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC08CC68F11	COL8A1_a11b1 complex	simple:P27658	complex:a11b1 complex	COL8A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0CE433AB8	COL4A5_a11b1 complex	simple:P29400	complex:a11b1 complex	COL4A5		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC03BFF1D95	COL15A1_a11b1 complex	simple:P39059	complex:a11b1 complex	COL15A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC03ADD2063	COL18A1_a11b1 complex	simple:P39060	complex:a11b1 complex	COL18A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0082A7233	COL4A4_a11b1 complex	simple:P53420	complex:a11b1 complex	COL4A4		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0674C647E	COL4A3_a11b1 complex	simple:Q01955	complex:a11b1 complex	COL4A3		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC07E958BDE	COL5A3_a11b1 complex	simple:P25940	complex:a11b1 complex	COL5A3		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC0D870AE49	COL6A3_a2b1 complex	simple:P12111	complex:a2b1 complex	COL6A3		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC06873D10F	COL17A1_a2b1 complex	simple:Q9UMD9	complex:a2b1 complex	COL17A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC08F797F90	COL9A1_a2b1 complex	simple:P20849	complex:a2b1 complex	COL9A1		True	False	False	curated	True	1.549																																																																																																																																																
CPI-SC064937925	IFNA1_Type I IFNR	simple:P01562	complex:Type I IFNR	IFNA1		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC0B4211EFF	IFNA2_Type I IFNR	simple:P01563	complex:Type I IFNR	IFNA2		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC077EB8064	IFNA10_Type I IFNR	simple:P01566	complex:Type I IFNR	IFNA10		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC0B6162857	IFNA7_Type I IFNR	simple:P01567	complex:Type I IFNR	IFNA7		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC0A8A78670	IFNA21_Type I IFNR	simple:P01568	complex:Type I IFNR	IFNA21		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC09458C6C0	IFNA5_Type I IFNR	simple:P01569	complex:Type I IFNR	IFNA5		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC0859FAC25	IFNE_Type I IFNR	simple:Q86WN2	complex:Type I IFNR	IFNE		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC0AF90F422	IFNA14_Type I IFNR	simple:P01570	complex:Type I IFNR	IFNA14		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC091D10DFA	IFNB1_Type I IFNR	simple:P01574	complex:Type I IFNR	IFNB1		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC0E16B866E	IFNW1_Type I IFNR	simple:P05000	complex:Type I IFNR	IFNW1		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC0C1B5BAA1	IFNA6_Type I IFNR	simple:P05013	complex:Type I IFNR	IFNA6		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC0EC4B9BBD	IFNA4_Type I IFNR	simple:P05014	complex:Type I IFNR	IFNA4		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC0B0AFEFF1	IFNA16_Type I IFNR	simple:P05015	complex:Type I IFNR	IFNA16		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC0D089F0A9	IFNK_Type I IFNR	simple:Q9P0W0	complex:Type I IFNR	IFNK		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC07A2679B1	IFNA17_Type I IFNR	simple:P01571	complex:Type I IFNR	IFNA17		True	False	True	curated	False	1.549																																																																																																																																																
CPI-CS04CBDE052	IL10 receptor_IL10	complex:IL10 receptor	simple:P22301		IL10	True	True	False	curated	False	1.549																																																																																																																																																
CPI-SC09AF1889C	IFNA8_Type I IFNR	simple:P32881	complex:Type I IFNR	IFNA8		True	False	True	curated	False	1.549																																																																																																																																																
CPI-SC092659F65	ICAM4_aLb2 complex	simple:Q14773	complex:aLb2 complex	ICAM4		True	False	False	curated	True	1.549																																																																																																																																																
CPI-CS0C16967C6	ACVR1_BMPR2_BMP6	complex:ACVR1_BMPR2	simple:P22004		BMP6	True	True	False	curated	False	1.549																																																																																																																																																
CPI-CS0FFBA02F8	ACVR_1A2A receptor_BMP6	complex:ACVR_1A2A receptor	simple:P22004		BMP6	True	True	False	curated	False	1.549																																																																																																																																																
CPI-CS0F6CFB979	BMPR1A_BMPR2_BMP6	complex:BMPR1A_BMPR2	simple:P22004		BMP6	True	True	False	curated	False	1.549																																																																																																																																																
CPI-CS0AEE2FB22	ACVR1_BMPR2_BMP8A	complex:ACVR1_BMPR2	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.549																																																																																																																																																
CPI-CS0CE2A204A	ACVR_1A2A receptor_BMP8A	complex:ACVR_1A2A receptor	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.549																																																																																																																																																
CPI-CS090FFEDFE	BMPR1A_BMPR2_BMP8A	complex:BMPR1A_BMPR2	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.549																																																																																																																																																
CPI-CS0C9EE65C2	FcRn complex_ALB	complex:FcRn complex	simple:P02768		ALB	True	True	False	curated	False	1.549																																																																																																																																																
CPI-CS091BF99D0	ACVR_1A2A receptor_INHBA	complex:ACVR_1A2A receptor	simple:P08476		INHBA	True	True	False	curated	False	1.549																																																																																																																																																
