"","tf","cell_type","avg","std"
"807","FOSL2","Atypical NKT cells",0.0783049732633996,0.0431843257510534
"808","FOSL2","CD8+ CD73+ regulatory T cells",0.162119217965855,0.327333869305242
"809","FOSL2","CD8+ central memory T cells",0.350519269634958,0.571536516394171
"810","FOSL2","CD8+ cycling effector T cells",0.157439789595394,0.614149683829023
"811","FOSL2","CD8+ effector memory T cells 1",0.277325811374987,0.465532176243238
"812","FOSL2","CD8+ effector memory T cells 2",0.015046887431997,0.361163322372423
"813","FOSL2","CD8+ exhausted T cells",-0.344468185432648,NA
"814","FOSL2","CD8+ naive T cells",0.165625947348595,0.234932526433816
"815","FOSL2","CD8+ NK-like early effector T cells",0.27965845941715,0.466465577674275
"816","FOSL2","CD8+ NK-like TEMRA cells",0.185197109338011,0.365021112358022
"817","FOSL2","CD8+ TEMRA cells",0.114961792814075,0.270574282501082
"818","FOSL2","Gamma Delta T cells",0.120294280421959,0.338545697469951
"819","FOSL2","MAIT cells",0.218123284413157,0.411146362021095
"820","FOXA1","Atypical NKT cells",-0.00988263027157543,0.393642607373118
"821","FOXA1","CD8+ CD73+ regulatory T cells",0.0218165437727689,0.551993495609243
"822","FOXA1","CD8+ central memory T cells",0.154917794164236,0.63950625723059
"823","FOXA1","CD8+ cycling effector T cells",-0.0230727075087679,0.554682434458121
"824","FOXA1","CD8+ effector memory T cells 1",0.00403742930406967,0.512106480677679
"825","FOXA1","CD8+ effector memory T cells 2",-0.0454646991099923,0.532987529536077
"826","FOXA1","CD8+ exhausted T cells",0.122653132437231,NA
"827","FOXA1","CD8+ naive T cells",0.0893367739893485,0.597201495080003
"828","FOXA1","CD8+ NK-like early effector T cells",-0.0410173020698402,0.586894987558631
"829","FOXA1","CD8+ NK-like TEMRA cells",-0.0660005480505097,0.401027489011636
"830","FOXA1","CD8+ TEMRA cells",-0.0527823275137914,0.464888311219385
"831","FOXA1","Gamma Delta T cells",-0.02145085246471,0.430151410491748
"832","FOXA1","MAIT cells",0.0648434406574677,0.642453460030579
"833","FOXA2","Atypical NKT cells",0.307913753583802,0.0309158971876246
"834","FOXA2","CD8+ CD73+ regulatory T cells",0.318679346669301,0.0841634333080734
"835","FOXA2","CD8+ central memory T cells",0.321357235613191,0.246190678532889
"836","FOXA2","CD8+ cycling effector T cells",0.153264697299862,0.316191652562681
"837","FOXA2","CD8+ effector memory T cells 1",0.351358001578476,0.240428867775303
"838","FOXA2","CD8+ effector memory T cells 2",0.218428184593945,0.206985188069818
"839","FOXA2","CD8+ exhausted T cells",-0.00429587323798922,NA
"840","FOXA2","CD8+ naive T cells",0.367757389066947,0.18575262206668
"841","FOXA2","CD8+ NK-like early effector T cells",0.3238587055075,0.205701747835803
"842","FOXA2","CD8+ NK-like TEMRA cells",0.363422503472745,0.262982563522358
"843","FOXA2","CD8+ TEMRA cells",0.349632113312298,0.298418223204944
"844","FOXA2","Gamma Delta T cells",0.341461512212788,0.311209426692708
"845","FOXA2","MAIT cells",0.37778862276008,0.312157793601754
"846","FOXJ2","Atypical NKT cells",-1.33228301113246,0.876794993748512
"847","FOXJ2","CD8+ CD73+ regulatory T cells",-0.988575380989034,0.897661385380318
"848","FOXJ2","CD8+ central memory T cells",-1.04824239039503,0.911825233172426
"849","FOXJ2","CD8+ cycling effector T cells",-1.52954947151499,1.0023998264988
"850","FOXJ2","CD8+ effector memory T cells 1",-1.07305855721427,0.906316468391174
"851","FOXJ2","CD8+ effector memory T cells 2",-1.16778906048221,0.91375890900741
"852","FOXJ2","CD8+ exhausted T cells",-1.16535696368273,NA
"853","FOXJ2","CD8+ naive T cells",-1.00888868480437,0.866819698183683
"854","FOXJ2","CD8+ NK-like early effector T cells",-0.907517225133061,0.941123855711662
"855","FOXJ2","CD8+ NK-like TEMRA cells",-1.19750327610924,0.834743188541717
"856","FOXJ2","CD8+ TEMRA cells",-1.31497582637154,0.872652225334437
"857","FOXJ2","Gamma Delta T cells",-1.01295380353497,0.815640287008833
"858","FOXJ2","MAIT cells",-1.0464462933758,0.969475213498434
"859","FOXK2","Atypical NKT cells",-2.75022470517665,0.98362492204185
"860","FOXK2","CD8+ CD73+ regulatory T cells",-2.45455172951512,1.12467046979462
"861","FOXK2","CD8+ central memory T cells",-2.51197872596626,1.05785115179307
"862","FOXK2","CD8+ cycling effector T cells",-2.41292002120337,1.05630912442934
"863","FOXK2","CD8+ effector memory T cells 1",-2.51612820174129,1.06985495172513
"864","FOXK2","CD8+ effector memory T cells 2",-2.25705909480246,1.10743705003511
"865","FOXK2","CD8+ exhausted T cells",-1.19956597897259,NA
"866","FOXK2","CD8+ naive T cells",-2.79684149448629,1.0541824132421
"867","FOXK2","CD8+ NK-like early effector T cells",-2.47348074123425,0.783896525988402
"868","FOXK2","CD8+ NK-like TEMRA cells",-2.42808147915896,1.13363065092832
"869","FOXK2","CD8+ TEMRA cells",-2.41913668976986,1.08638925796308
"870","FOXK2","Gamma Delta T cells",-2.03333791828104,1.08091932440945
"871","FOXK2","MAIT cells",-2.48894215581508,1.03742231344681
"872","FOXL2","Atypical NKT cells",0.637710784346388,0.477562475712225
"873","FOXL2","CD8+ CD73+ regulatory T cells",0.347655863976004,0.673271914773294
"874","FOXL2","CD8+ central memory T cells",0.0777989749271681,0.728565751698007
"875","FOXL2","CD8+ cycling effector T cells",-0.400271819973911,0.736382779371167
"876","FOXL2","CD8+ effector memory T cells 1",0.316607345756656,0.761145788274612
"877","FOXL2","CD8+ effector memory T cells 2",-0.0585633414718858,0.694066767227024
"878","FOXL2","CD8+ exhausted T cells",-1.35028393775014,NA
"879","FOXL2","CD8+ naive T cells",0.160232475044039,0.679787633826758
"880","FOXL2","CD8+ NK-like early effector T cells",0.0607356298125884,0.740550387845537
"881","FOXL2","CD8+ NK-like TEMRA cells",0.311034232707253,0.763412875999452
"882","FOXL2","CD8+ TEMRA cells",-0.0140627269182862,0.667866256714144
"883","FOXL2","Gamma Delta T cells",0.135089876819784,0.705008746885735
"884","FOXL2","MAIT cells",0.302806100830423,0.687286988196502
"885","FOXM1","Atypical NKT cells",-1.39437445213663,0.596177759864982
"886","FOXM1","CD8+ CD73+ regulatory T cells",-0.882042252906466,0.876415579850039
"887","FOXM1","CD8+ central memory T cells",-0.532392324009878,0.879124196928876
"888","FOXM1","CD8+ cycling effector T cells",0.128266314248976,1.60131188173577
"889","FOXM1","CD8+ effector memory T cells 1",-1.09047645202758,0.792470506106521
"890","FOXM1","CD8+ effector memory T cells 2",-1.08946267433822,0.811715778018387
"891","FOXM1","CD8+ exhausted T cells",-0.241702050942905,NA
"892","FOXM1","CD8+ naive T cells",-0.892376260543103,0.802373240772117
"893","FOXM1","CD8+ NK-like early effector T cells",-0.673909483505014,0.758656036323797
"894","FOXM1","CD8+ NK-like TEMRA cells",-1.27109204056401,0.766827453812017
"895","FOXM1","CD8+ TEMRA cells",-1.08276479099794,0.769858742850174
"896","FOXM1","Gamma Delta T cells",-1.14591102011705,0.753504234988352
"897","FOXM1","MAIT cells",-0.877695629873491,0.841859817318836
"898","FOXO1","Atypical NKT cells",-0.567216439299899,0.919491637496772
"899","FOXO1","CD8+ CD73+ regulatory T cells",-0.758334047622774,0.811676669429479
"900","FOXO1","CD8+ central memory T cells",-0.0472042259065712,0.947654352954463
"901","FOXO1","CD8+ cycling effector T cells",-0.152957386880059,0.924542952107569
"902","FOXO1","CD8+ effector memory T cells 1",-0.271992111688209,0.905360954345887
"903","FOXO1","CD8+ effector memory T cells 2",0.190984999589669,0.979985210227507
"904","FOXO1","CD8+ exhausted T cells",0.899624329973677,NA
"905","FOXO1","CD8+ naive T cells",-0.179826454431639,0.847998124808649
"906","FOXO1","CD8+ NK-like early effector T cells",-0.312504792814733,0.851101965927413
"907","FOXO1","CD8+ NK-like TEMRA cells",-0.545116825009162,0.82291891167662
"908","FOXO1","CD8+ TEMRA cells",-0.318280590790653,0.938886037003455
"909","FOXO1","Gamma Delta T cells",-0.366048418965288,0.907798313217672
"910","FOXO1","MAIT cells",-0.466590544028358,0.852388373335177
"911","FOXO3","Atypical NKT cells",-0.730339046903199,0.972616568852681
"912","FOXO3","CD8+ CD73+ regulatory T cells",-1.57114218134585,0.816929333657047
"913","FOXO3","CD8+ central memory T cells",-1.58137925737489,1.02287011324583
"914","FOXO3","CD8+ cycling effector T cells",-1.89075893295537,1.04290110449278
"915","FOXO3","CD8+ effector memory T cells 1",-1.59389283751419,0.987026303852596
"916","FOXO3","CD8+ effector memory T cells 2",-1.52740605514039,1.0619370415662
"917","FOXO3","CD8+ exhausted T cells",-1.47622458928092,NA
"918","FOXO3","CD8+ naive T cells",-1.66278530223938,0.978316800237775
"919","FOXO3","CD8+ NK-like early effector T cells",-1.64329513954647,0.881181725393717
"920","FOXO3","CD8+ NK-like TEMRA cells",-1.6221974945327,1.00029946382451
"921","FOXO3","CD8+ TEMRA cells",-1.66851888664594,1.00735194792289
"922","FOXO3","Gamma Delta T cells",-1.31072095354961,0.956187751064253
"923","FOXO3","MAIT cells",-1.30489031033201,0.987380578007626
"924","FOXO4","Atypical NKT cells",-1.20568958698031,0.90466436156917
"925","FOXO4","CD8+ CD73+ regulatory T cells",-1.31723632950045,1.02902612990767
"926","FOXO4","CD8+ central memory T cells",-1.01253984261082,1.22926290391974
"927","FOXO4","CD8+ cycling effector T cells",-0.959858125712099,1.19800235507418
"928","FOXO4","CD8+ effector memory T cells 1",-1.20617912790173,1.18726197644058
"929","FOXO4","CD8+ effector memory T cells 2",-0.903719194219538,1.23472109248036
"930","FOXO4","CD8+ exhausted T cells",-1.56107317642184,NA
"931","FOXO4","CD8+ naive T cells",-1.43284197767998,1.1331629278281
"932","FOXO4","CD8+ NK-like early effector T cells",-1.1785585073311,1.17231507612954
"933","FOXO4","CD8+ NK-like TEMRA cells",-1.48011520210558,1.03847650646908
"934","FOXO4","CD8+ TEMRA cells",-1.26635956496702,1.15823513194019
"935","FOXO4","Gamma Delta T cells",-1.28590524938851,1.15200499255063
"936","FOXO4","MAIT cells",-0.982553968142862,1.19972254812556
"937","FOXP1","Atypical NKT cells",3.68556978587528,1.53855416797754
"938","FOXP1","CD8+ CD73+ regulatory T cells",3.11335374364924,1.08284474101104
"939","FOXP1","CD8+ central memory T cells",3.27445229412102,1.0876622434573
"940","FOXP1","CD8+ cycling effector T cells",3.80387411298414,1.29062137631573
"941","FOXP1","CD8+ effector memory T cells 1",3.12189594751096,1.09009149866446
"942","FOXP1","CD8+ effector memory T cells 2",3.25606765937085,1.24294597713376
"943","FOXP1","CD8+ exhausted T cells",1.37311573444612,NA
"944","FOXP1","CD8+ naive T cells",3.43160471900771,0.911556322454983
"945","FOXP1","CD8+ NK-like early effector T cells",3.24712362638064,0.958670945184843
"946","FOXP1","CD8+ NK-like TEMRA cells",3.19667145066033,1.09021292498389
"947","FOXP1","CD8+ TEMRA cells",3.39969306680928,1.04977064690036
"948","FOXP1","Gamma Delta T cells",2.81062915080141,1.09301639996289
"949","FOXP1","MAIT cells",3.01656822878594,0.996509805481067
"950","FOXP2","Atypical NKT cells",1.22913870638385,1.52895260076452
"951","FOXP2","CD8+ CD73+ regulatory T cells",0.926240001741853,0.928346464463515
"952","FOXP2","CD8+ central memory T cells",1.20464806945078,0.920606109076087
"953","FOXP2","CD8+ cycling effector T cells",1.05739560028084,0.980246529095749
"954","FOXP2","CD8+ effector memory T cells 1",1.01803856903092,0.887771784280852
"955","FOXP2","CD8+ effector memory T cells 2",0.85019924924954,0.937831057507125
"956","FOXP2","CD8+ exhausted T cells",2.05146932424538,NA
"957","FOXP2","CD8+ naive T cells",1.27114094058236,0.862427737933883
"958","FOXP2","CD8+ NK-like early effector T cells",1.16420891299716,1.0227758092299
"959","FOXP2","CD8+ NK-like TEMRA cells",1.03342323342241,0.875424875216021
"960","FOXP2","CD8+ TEMRA cells",1.09582336851588,0.907308320785621
"961","FOXP2","Gamma Delta T cells",1.2421598659349,0.902336397265716
"962","FOXP2","MAIT cells",0.905027913983583,0.836441596390324
"963","GABPA","Atypical NKT cells",-3.92582705241511,0.507391456915951
"964","GABPA","CD8+ CD73+ regulatory T cells",-3.936371445442,0.864062266384628
"965","GABPA","CD8+ central memory T cells",-3.55279839773663,1.1219111446954
"966","GABPA","CD8+ cycling effector T cells",-2.51568125922624,1.14530675007624
"967","GABPA","CD8+ effector memory T cells 1",-3.29143350759363,1.15892732978156
"968","GABPA","CD8+ effector memory T cells 2",-2.7272900755998,1.13622433141823
"969","GABPA","CD8+ exhausted T cells",-1.16182558028488,NA
"970","GABPA","CD8+ naive T cells",-3.82001053208582,1.01851432494407
"971","GABPA","CD8+ NK-like early effector T cells",-3.54594297857919,1.14145123834763
"972","GABPA","CD8+ NK-like TEMRA cells",-3.0966407107069,1.02273314854995
"973","GABPA","CD8+ TEMRA cells",-3.11061375192199,1.12210066817215
"974","GABPA","Gamma Delta T cells",-2.8913901632032,1.23253728672256
"975","GABPA","MAIT cells",-3.51155472188304,1.12979403296475
"976","GATA1","Atypical NKT cells",0.918495668628194,0.466032723861153
"977","GATA1","CD8+ CD73+ regulatory T cells",0.550421471012888,0.645775107409338
"978","GATA1","CD8+ central memory T cells",0.567325246803446,0.635330145201235
"979","GATA1","CD8+ cycling effector T cells",0.593463526013892,0.710310906464831
"980","GATA1","CD8+ effector memory T cells 1",0.562373591421147,0.572806030023254
"981","GATA1","CD8+ effector memory T cells 2",0.638419688149055,0.65332510462067
"982","GATA1","CD8+ exhausted T cells",0.469513627398263,NA
"983","GATA1","CD8+ naive T cells",0.601911028201478,0.58499925125476
"984","GATA1","CD8+ NK-like early effector T cells",0.512679567538916,0.622312316225924
"985","GATA1","CD8+ NK-like TEMRA cells",0.582679248195686,0.575339749236106
"986","GATA1","CD8+ TEMRA cells",0.620199145564121,0.608041192670577
"987","GATA1","Gamma Delta T cells",0.576799271595683,0.5962354658963
"988","GATA1","MAIT cells",0.516662318457523,0.55820367891493
"989","GATA2","Atypical NKT cells",0.120849631651818,0.779262147955783
"990","GATA2","CD8+ CD73+ regulatory T cells",0.100498871941468,0.765237641538173
"991","GATA2","CD8+ central memory T cells",-0.0625538591800475,0.84463857093495
"992","GATA2","CD8+ cycling effector T cells",-0.170664724697134,0.798561551477752
"993","GATA2","CD8+ effector memory T cells 1",0.0108633411745805,0.772941588301643
"994","GATA2","CD8+ effector memory T cells 2",-0.150393039687645,0.77490919412323
"995","GATA2","CD8+ exhausted T cells",-0.377444560079768,NA
"996","GATA2","CD8+ naive T cells",-0.111202243756967,0.802991617648118
"997","GATA2","CD8+ NK-like early effector T cells",-0.11032166559921,0.792251905167618
"998","GATA2","CD8+ NK-like TEMRA cells",-0.108167163922476,0.731010888423083
"999","GATA2","CD8+ TEMRA cells",-0.152860385225362,0.758075157310265
"1000","GATA2","Gamma Delta T cells",-0.148190537959377,0.769129078336409
"1001","GATA2","MAIT cells",0.0495620713145035,0.777286433794151
"1002","GATA3","Atypical NKT cells",-0.593689183848929,0.498111047243489
"1003","GATA3","CD8+ CD73+ regulatory T cells",-0.752154541368782,1.02471167959569
"1004","GATA3","CD8+ central memory T cells",-0.886435216605934,0.963179148754245
"1005","GATA3","CD8+ cycling effector T cells",-1.15959601937994,0.900991646959324
"1006","GATA3","CD8+ effector memory T cells 1",-0.796312622833109,0.874629829245886
"1007","GATA3","CD8+ effector memory T cells 2",-0.803043962714157,0.940581530903772
"1008","GATA3","CD8+ exhausted T cells",-0.949465619596154,NA
"1009","GATA3","CD8+ naive T cells",-0.851976580434139,0.874793085285516
"1010","GATA3","CD8+ NK-like early effector T cells",-0.576438581975864,0.880767868426013
"1011","GATA3","CD8+ NK-like TEMRA cells",-0.844633683349751,0.885900652030833
"1012","GATA3","CD8+ TEMRA cells",-0.731378493528986,0.844333929633814
"1013","GATA3","Gamma Delta T cells",-1.20246312088397,0.887113952083652
"1014","GATA3","MAIT cells",-0.754088527245906,1.00631598193834
"1015","GATA4","Atypical NKT cells",-0.408454887552378,0.0265954580006312
"1016","GATA4","CD8+ CD73+ regulatory T cells",-0.201395211134968,0.507420054254654
"1017","GATA4","CD8+ central memory T cells",-0.250593813357709,0.475756744483622
"1018","GATA4","CD8+ cycling effector T cells",0.00295771727311749,0.740289675777876
"1019","GATA4","CD8+ effector memory T cells 1",-0.119176849176642,0.597177796758256
"1020","GATA4","CD8+ effector memory T cells 2",0.0759935457610419,0.72508643285869
"1021","GATA4","CD8+ exhausted T cells",-0.653741062108313,NA
"1022","GATA4","CD8+ naive T cells",-0.177605815268486,0.510719868683729
"1023","GATA4","CD8+ NK-like early effector T cells",-0.0711138242115973,0.622184500504352
"1024","GATA4","CD8+ NK-like TEMRA cells",-0.205232719288557,0.520875260307935
"1025","GATA4","CD8+ TEMRA cells",-0.0812390968452836,0.650423891708136
"1026","GATA4","Gamma Delta T cells",-0.33236623224458,0.703924771164257
"1027","GATA4","MAIT cells",-0.173089312641336,0.554884080904962
"1028","GATA6","Atypical NKT cells",0.952771602733766,1.30520137916639
"1029","GATA6","CD8+ CD73+ regulatory T cells",-0.137485603980557,0.878593805235413
"1030","GATA6","CD8+ central memory T cells",-0.292051032374938,0.909446451694081
"1031","GATA6","CD8+ cycling effector T cells",-0.14881930655891,0.828457524782685
"1032","GATA6","CD8+ effector memory T cells 1",0.193386931374983,0.844012129590958
"1033","GATA6","CD8+ effector memory T cells 2",0.220526558060417,0.855054509159243
"1034","GATA6","CD8+ exhausted T cells",2.82016690856116,NA
"1035","GATA6","CD8+ naive T cells",-0.342280871306043,0.815916667149707
"1036","GATA6","CD8+ NK-like early effector T cells",0.190516400952559,0.844770090517903
"1037","GATA6","CD8+ NK-like TEMRA cells",0.305077549713804,0.890970497794904
"1038","GATA6","CD8+ TEMRA cells",0.22825758457784,0.855979384965197
"1039","GATA6","Gamma Delta T cells",0.565097405408867,0.85720461156089
"1040","GATA6","MAIT cells",0.177658479162723,0.855000707306481
"1041","GFI1B","Atypical NKT cells",-1.41006945615415,1.41529031630518
"1042","GFI1B","CD8+ CD73+ regulatory T cells",-1.58965082362851,1.20289194772371
"1043","GFI1B","CD8+ central memory T cells",-1.57431270307477,1.13990329666972
"1044","GFI1B","CD8+ cycling effector T cells",-1.4636248645809,1.03725570198532
"1045","GFI1B","CD8+ effector memory T cells 1",-1.62900114354808,1.07899804311375
"1046","GFI1B","CD8+ effector memory T cells 2",-1.33896790056741,1.13652734070028
"1047","GFI1B","CD8+ exhausted T cells",0.462141506503735,NA
"1048","GFI1B","CD8+ naive T cells",-1.7139390717705,1.04362146506073
"1049","GFI1B","CD8+ NK-like early effector T cells",-1.40443446633627,0.907773622214917
"1050","GFI1B","CD8+ NK-like TEMRA cells",-1.57399769698143,1.04888333720661
"1051","GFI1B","CD8+ TEMRA cells",-1.547921249662,1.09618447852165
"1052","GFI1B","Gamma Delta T cells",-1.31120506638409,1.21749547358585
"1053","GFI1B","MAIT cells",-1.52734617524554,1.09291899781274
"1054","GLI2","Atypical NKT cells",0.613452689736338,1.19237700917979
"1055","GLI2","CD8+ CD73+ regulatory T cells",0.882303315860653,0.866425299894365
"1056","GLI2","CD8+ central memory T cells",0.693316575652572,0.82011908384698
"1057","GLI2","CD8+ cycling effector T cells",0.93257056521801,0.792901612097139
"1058","GLI2","CD8+ effector memory T cells 1",0.554910355543525,0.844707338876392
"1059","GLI2","CD8+ effector memory T cells 2",0.478492220007715,0.810260403094226
"1060","GLI2","CD8+ exhausted T cells",-1.28272315873173,NA
"1061","GLI2","CD8+ naive T cells",0.988848074713188,0.734789539538073
"1062","GLI2","CD8+ NK-like early effector T cells",0.668794576013382,0.849270253778461
"1063","GLI2","CD8+ NK-like TEMRA cells",0.478811358827039,0.795140553312005
"1064","GLI2","CD8+ TEMRA cells",0.675783666531525,0.751928999526059
"1065","GLI2","Gamma Delta T cells",0.362190027953676,0.780872792292998
"1066","GLI2","MAIT cells",0.571488956326113,0.936610217084101
"1067","GRHL2","Atypical NKT cells",-0.0107278343597321,0.782389650534372
"1068","GRHL2","CD8+ CD73+ regulatory T cells",0.0527778226146322,0.663539052193728
"1069","GRHL2","CD8+ central memory T cells",0.147900501000276,0.801726386358169
"1070","GRHL2","CD8+ cycling effector T cells",-0.427256310377243,0.706858573572867
"1071","GRHL2","CD8+ effector memory T cells 1",-0.0952133422238992,0.721812269455694
"1072","GRHL2","CD8+ effector memory T cells 2",-0.186925431029526,0.832479177485343
"1073","GRHL2","CD8+ exhausted T cells",-0.375214895449898,NA
"1074","GRHL2","CD8+ naive T cells",0.141555734269896,0.690786616177829
"1075","GRHL2","CD8+ NK-like early effector T cells",0.140698791734047,0.682953075361999
"1076","GRHL2","CD8+ NK-like TEMRA cells",-0.0429358575657236,0.734181769681064
"1077","GRHL2","CD8+ TEMRA cells",-0.0408429823246885,0.737537726973369
"1078","GRHL2","Gamma Delta T cells",0.198082357900051,0.800241314027925
"1079","GRHL2","MAIT cells",-0.0465867979327075,0.719799132383104
"1080","HBP1","Atypical NKT cells",3.57413290251486,0.312479037713455
"1081","HBP1","CD8+ CD73+ regulatory T cells",3.28174009278453,1.22875333535157
"1082","HBP1","CD8+ central memory T cells",3.20240476347371,1.22317703948536
"1083","HBP1","CD8+ cycling effector T cells",2.71808985139358,1.31035334836589
"1084","HBP1","CD8+ effector memory T cells 1",3.42715276515166,1.24826160722084
"1085","HBP1","CD8+ effector memory T cells 2",3.02026504282075,1.28898909007425
"1086","HBP1","CD8+ exhausted T cells",0.294820628564506,NA
"1087","HBP1","CD8+ naive T cells",3.53228185915852,1.19708123358673
"1088","HBP1","CD8+ NK-like early effector T cells",3.66363657127479,1.29186041158495
"1089","HBP1","CD8+ NK-like TEMRA cells",3.46814759407409,1.18726121193925
"1090","HBP1","CD8+ TEMRA cells",3.57557742431474,1.24709929932017
"1091","HBP1","Gamma Delta T cells",3.16522794530165,1.18067419669697
"1092","HBP1","MAIT cells",3.27016627423142,1.23861510181222
"1093","HHEX","Atypical NKT cells",0.445124229045505,0.0517512749715903
"1094","HHEX","CD8+ CD73+ regulatory T cells",0.180092838576627,0.459416590518967
"1095","HHEX","CD8+ central memory T cells",0.226869772513659,0.496801525413542
"1096","HHEX","CD8+ cycling effector T cells",0.474867953761233,0.59714560463484
"1097","HHEX","CD8+ effector memory T cells 1",0.0917622926293751,0.587714422744021
"1098","HHEX","CD8+ effector memory T cells 2",0.252722805386839,0.632057647041659
"1099","HHEX","CD8+ exhausted T cells",0.952400917028632,NA
"1100","HHEX","CD8+ naive T cells",0.199021247979955,0.434078468887922
"1101","HHEX","CD8+ NK-like early effector T cells",0.228683736600296,0.453214474174282
"1102","HHEX","CD8+ NK-like TEMRA cells",0.0734648725753886,0.599328543612359
"1103","HHEX","CD8+ TEMRA cells",0.178318471538793,0.544361961175589
"1104","HHEX","Gamma Delta T cells",-0.125483203412347,0.796999865354684
"1105","HHEX","MAIT cells",0.0797989488898096,0.584388792674803
"1106","HIF1A","Atypical NKT cells",-0.320794774938522,0.688412364811261
"1107","HIF1A","CD8+ CD73+ regulatory T cells",-0.75859603217947,1.12612866598975
"1108","HIF1A","CD8+ central memory T cells",-0.338979581118327,1.12689417613188
"1109","HIF1A","CD8+ cycling effector T cells",0.270299416150552,0.988846656367628
"1110","HIF1A","CD8+ effector memory T cells 1",-0.823960310186185,1.11705971814324
"1111","HIF1A","CD8+ effector memory T cells 2",-0.0619886415612877,1.05805426286926
"1112","HIF1A","CD8+ exhausted T cells",-0.382250042542467,NA
"1113","HIF1A","CD8+ naive T cells",-1.22274247272077,1.10654226211253
"1114","HIF1A","CD8+ NK-like early effector T cells",-0.0505784315842543,1.03522009184767
"1115","HIF1A","CD8+ NK-like TEMRA cells",-0.753182289133308,1.08250773424593
"1116","HIF1A","CD8+ TEMRA cells",-0.482057843961558,1.13472699810287
"1117","HIF1A","Gamma Delta T cells",-0.0944188062145166,1.09647993150278
"1118","HIF1A","MAIT cells",-0.45689244762401,1.07165252435604
"1119","HINFP","Atypical NKT cells",-1.84339861916568,0.776833553107766
"1120","HINFP","CD8+ CD73+ regulatory T cells",-2.13962021365694,1.20071997800193
"1121","HINFP","CD8+ central memory T cells",-1.78555358126482,1.14346717310775
"1122","HINFP","CD8+ cycling effector T cells",-1.26842477006275,1.17948122368521
"1123","HINFP","CD8+ effector memory T cells 1",-1.84774297404078,1.16034789511141
"1124","HINFP","CD8+ effector memory T cells 2",-1.39224536937166,1.22869800652984
"1125","HINFP","CD8+ exhausted T cells",-0.882455334269316,NA
"1126","HINFP","CD8+ naive T cells",-2.14099653140661,1.08653238868449
"1127","HINFP","CD8+ NK-like early effector T cells",-1.8071398316499,1.06876606596799
"1128","HINFP","CD8+ NK-like TEMRA cells",-1.85005935459063,1.10968117971463
"1129","HINFP","CD8+ TEMRA cells",-1.66079317262159,1.17478909999058
"1130","HINFP","Gamma Delta T cells",-1.63952588093204,1.15139254754047
"1131","HINFP","MAIT cells",-1.92649947881892,1.13180578151933
"1132","HMBOX1","Atypical NKT cells",2.45071916153148,0.977526219899669
"1133","HMBOX1","CD8+ CD73+ regulatory T cells",2.09014717467125,1.49213647086912
"1134","HMBOX1","CD8+ central memory T cells",2.22228252990434,1.18032008735454
"1135","HMBOX1","CD8+ cycling effector T cells",2.80116802987172,1.13901026082314
"1136","HMBOX1","CD8+ effector memory T cells 1",2.5469583464536,1.12918079887624
"1137","HMBOX1","CD8+ effector memory T cells 2",2.42769970015091,1.1634417686768
"1138","HMBOX1","CD8+ exhausted T cells",3.95158720901427,NA
"1139","HMBOX1","CD8+ naive T cells",2.24314595680942,1.11084166903899
"1140","HMBOX1","CD8+ NK-like early effector T cells",2.25274826607834,1.29569491253987
"1141","HMBOX1","CD8+ NK-like TEMRA cells",2.57789875865896,1.06507514400657
"1142","HMBOX1","CD8+ TEMRA cells",2.67987169057734,1.08409229083674
"1143","HMBOX1","Gamma Delta T cells",2.20500285939811,1.10345219863729
"1144","HMBOX1","MAIT cells",2.32270497513211,1.11362951432021
"1145","HNF1A","Atypical NKT cells",-0.365776442481164,0.0300273074679904
"1146","HNF1A","CD8+ CD73+ regulatory T cells",-0.112413009685246,0.713932532496524
"1147","HNF1A","CD8+ central memory T cells",-0.0649456547915954,0.788144804496426
"1148","HNF1A","CD8+ cycling effector T cells",-0.15761572389217,0.850108442353469
"1149","HNF1A","CD8+ effector memory T cells 1",0.0218976246038071,0.854675584595527
"1150","HNF1A","CD8+ effector memory T cells 2",-0.0567152111425292,0.869445092295841
"1151","HNF1A","CD8+ exhausted T cells",-0.643855684816295,NA
"1152","HNF1A","CD8+ naive T cells",-0.0407593697429971,0.754170239961533
"1153","HNF1A","CD8+ NK-like early effector T cells",-0.0550022153823273,0.786088334233154
"1154","HNF1A","CD8+ NK-like TEMRA cells",-0.0153524231232788,0.8261532119852
"1155","HNF1A","CD8+ TEMRA cells",-0.0356223209329119,0.818616927624301
"1156","HNF1A","Gamma Delta T cells",0.0310387050244815,0.872887631799535
"1157","HNF1A","MAIT cells",-0.00815075730233013,0.820149339318177
"1158","HNF1B","Atypical NKT cells",0.937814796022842,1.2296519394675
"1159","HNF1B","CD8+ CD73+ regulatory T cells",0.264872732915399,0.656755251211615
"1160","HNF1B","CD8+ central memory T cells",0.212712148622136,0.648276290130248
"1161","HNF1B","CD8+ cycling effector T cells",0.0780086845079791,0.677001007283521
"1162","HNF1B","CD8+ effector memory T cells 1",0.378752495392983,0.629428777364524
"1163","HNF1B","CD8+ effector memory T cells 2",0.263775974868968,0.673677943608221
"1164","HNF1B","CD8+ exhausted T cells",0.119456323504824,NA
"1165","HNF1B","CD8+ naive T cells",0.229622625703948,0.600339265282168
"1166","HNF1B","CD8+ NK-like early effector T cells",0.452890495061927,0.621734058089158
"1167","HNF1B","CD8+ NK-like TEMRA cells",0.395314776330718,0.640547248628533
